query_id,gt_query,gt_answer,transformed_query,difficulty_level,original_category,transformed_query_difficulty,transformed_query_strategy,case_no,court,date,subcategory,reference_rules,cosine_similarity,cosine_distance,euclidean_similarity,euclidean_distance,manhattan_similarity,manhattan_distance,dot_product,l2_norm_similarity,l2_norm_distance,length_difference,word_count_difference
difficulty_8_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,이 사건 통보는 왜 행정심판의 대상이 되지 않나요?,8,행정,INTRODUCTORY,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.7217982093502411,0.2782017906497589,0.5727413599667117,0.74598880035156,0.025862168020524046,37.666518568992615,0.7219223240534518,0.5727413599667117,0.74598880035156,92,21
difficulty_9_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,이 사건 통보는 어떤 내용을 담고 있나요?,9,행정,INTRODUCTORY,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.5540624118044235,0.4459375881955765,0.5142826497222516,0.9444560312117658,0.020768505239262422,47.14983016252518,0.5541382014998391,0.5142826497222516,0.9444560312117658,97,22
difficulty_10_doc_14,"이 사건 통보는 이 사건 개발사업의 중간평가에 관한 사항을 심의하기 위해 피청구인이 개최한 중간평가위원회의 심의 결과를 알려주는 단순한 통지에 불과하다면, 이 통지는 행정심판의 대상이 되는 처분이라고 할 수 있는가?",원본 답변 정보 없음,이 사건 통보는 왜 행정심판의 대상이 되지 않나요?,10,행정,INTRODUCTORY,사실관계 이해,중앙행심2013-07832,국민권익위원회,2013-06-18,행정처분취소,"행정심판법 제2조제1호, 행정심판법 제3조제1항",0.7217403767504011,0.27825962324959885,0.5726857132039739,0.7461584547052064,0.025856432160183993,37.67509615421295,0.72204256957437,0.5726857132039739,0.7461584547052064,92,21
difficulty_1_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"대법원 판결에 따르면, 기간제 근로자인 甲이 근로계약 갱신에 대한 정당한 기대권을 가질 수 있는 조건은 무엇이며, 김해시시설관리공단이 甲과의 재계약을 거절한 것이 부당해고에 해당하는지 판단하기 위해 고려해야 할 요소는 무엇인가?",1,행정,ADVANCED,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.7146709680803984,0.2853290319196016,0.5696596436241133,0.7554341635263255,0.025703979492125596,37.90448170900345,0.7146989083529078,0.5696596436241133,0.7554341635263255,80,15
difficulty_2_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,기간제 근로자가 근로계약 갱신에 대한 정당한 기대권을 가질 수 있는 조건은 무엇인가요?,2,행정,INTERMEDIATE,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.5879585149821538,0.4120414850178462,0.5241027585199405,0.9080227755793295,0.021286175924379525,45.97884690761566,0.5882598599066284,0.5241027585199405,0.9080227755793295,159,32
difficulty_3_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 만료된 후에도 근로자가 계속 일할 수 있을 것이라고 기대할 수 있는 경우는 어떤 상황인가요?,3,행정,BASIC,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.5162078627772648,0.4837921372227352,0.50412244107363,0.9836450800926438,0.01972696443134888,49.69203644990921,0.5161933931767066,0.50412244107363,0.9836450800926438,150,29
difficulty_4_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"근로계약이 만료되었을 때, 근로자가 계속 일할 수 있을 것이라고 기대할 수 있는 경우는 언제인가요?",4,행정,BASIC,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.5196167190060964,0.4803832809939036,0.5049132496326851,0.9805382424158627,0.019771227604240833,49.57854878902435,0.5199891821422327,0.5049132496326851,0.9805382424158627,152,30
difficulty_5_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"대법원 판례에 따르면, 기간제 근로자가 근로계약 갱신에 대한 정당한 기대권을 가질 수 있는 요건은 무엇인가요?",5,행정,INTERMEDIATE,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.5866665048825518,0.4133334951174482,0.5237083461968122,0.9094597351026273,0.02129265697029041,45.964547514915466,0.5869858616414376,0.5237083461968122,0.9094597351026273,146,29
difficulty_6_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,"근로계약이 만료된 후에도 근로자가 계속 근무할 수 있을 것이라는 정당한 기대권이 인정되는 경우, 사용자가 근로계약 갱신을 거절하면 부당해고로 간주될 수 있는 이유는 무엇인가요?",6,행정,ADVANCED,법리 해석,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.5845632769593998,0.4154367230406002,0.5230982406934835,0.9116867964883166,0.021353867537887816,45.829924285411835,0.5847738299136154,0.5230982406934835,0.9116867964883166,109,21
difficulty_7_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 만료된 후에도 근로자가 계속 일할 수 있을 것이라고 기대할 수 있는 경우는 어떤 경우인가요?,7,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.5263724959519105,0.4736275040480895,0.5067854499310844,0.9732216071633187,0.019912427063722763,49.21989518404007,0.5263195341879623,0.5067854499310844,0.9732216071633187,150,29
difficulty_8_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 끝나면 일자리가 자동으로 없어지나요?,8,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.4117845156209654,0.5882154843790346,0.47965263376694955,1.0848420911327121,0.017924671346696043,54.78902846574783,0.4119424871335653,0.47965263376694955,1.0848420911327121,181,39
difficulty_9_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,왜 어떤 사람들은 일을 계속할 수 있다고 기대할까요?,9,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.315895770291796,0.6841042297082041,0.460864787115093,1.169833816681393,0.016771736187407224,58.624119341373444,0.315965627664923,0.460864787115093,1.169833816681393,178,36
difficulty_10_doc_15,"김해시시설관리공단이 계약기간을 2년으로 정하여 근로계약을 체결하고 한차례 계약을 갱신하여 노인종합복지관의 물리치료사로 근무해 오던 甲과 재계약을 하지 않은 채 甲에게 공개채용에 응시하도록 하고 甲이 응시하지 않자 재계약 체결을 거절한 사안에서, 甲에게는 근로계약이 갱신될 것이라는 정당한 기대권이 인정된다는 이유로, 공단이 계약 갱신을 거절한 것은 부당해고에 해당하는가?",원본 답변 정보 없음,근로계약이 끝나면 일을 계속할 수 있을까요?,10,행정,INTRODUCTORY,사실관계 이해,2010두8225,대법원,2012-06-14,행정처분취소,근로기준법 제23조,0.4563936156198992,0.5436063843801008,0.4894669571212682,1.0430388312244012,0.018681242891883883,52.529628932476044,0.4566946963665899,0.4894669571212682,1.0430388312244012,183,38
difficulty_1_doc_16,"지방의회의 감사·조사위원회가 행정감사·조사를 위하여 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 경우 늦어도 현지확인일·서류제출일·출석일 등의 3일 전까지 지방의회 의장을 통하여 요구 등을 하도록 되어있던 종전의 조례 제9조 제1항에 ""다만 위원회의 의결로 그러하지 아니할 수 있다.""는 단서를 추가한 전라북도의회행정사무감사및조사에관한조례 중 개정조례안은 적법한가?",원본 답변 정보 없음,"지방의회의 감사·조사위원회가 행정감사·조사를 위해 현지확인, 보고·서류제출의 요구, 증인·참고인의 출석 및 증언·의견진술의 요구를 할 때, 전라북도의회행정사무감사및조사에관한조례 중 개정조례안이 지방자치법시행령의 위임근거 없이 주민의 권리를 제한하는 것이 왜 위법한가?",1,행정,ADVANCED,법리 해석,97추43,대법원,1997-09-26,전라북도의회행정사무감사및조사에관한조례,"헌법 제37조 제2항, 제117조 제1항 / 지방자치법 제15조, 제36조 / 지방자치법시행령 제17조의4 제1항, 제3항, 제19조의2 / 전라북도의회행정사무감사및조사에관한조례 제9조 제1항",0.8289583121976795,0.17104168780232054,0.6309456824358501,0.5849224867335114,0.032793987377524744,29.493394672870636,0.8290816880831358,0.6309456824358501,0.5849224867335114,77,17
